Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
03/08/10,2000,34346,6152,12709,2108,16477,1763,11207
03/08/10,2100,33733,6125,12572,2087,16478,1729,11105
03/08/10,2200,32011,5893,12294,2013,16105,1660,10727
03/08/10,2300,29614,5601,11766,1900,15485,1562,10050
03/08/10,2400,27315,5321,10936,1778,14769,1462,9472
03/07/10,100,27062,5082,9827,1730,14964,1451,10389
03/07/10,200,26188,5045,9407,1701,14879,1392,10281
03/07/10,300,25848,4998,9160,1691,14842,1373,10298
03/07/10,400,25775,5023,9025,1703,15060,1380,10434
03/07/10,500,26057,5076,8958,1718,15249,1380,10652
03/07/10,600,26758,5269,8988,1777,15713,1410,11081
03/07/10,700,27457,5419,9168,1844,16316,1446,11544
03/07/10,800,28165,5571,9226,1893,16586,1457,11750
03/07/10,900,28934,5603,9342,1925,16655,1476,11548
03/07/10,1000,29343,5593,9630,1913,16160,1507,11071
03/07/10,1100,29226,5443,9759,1877,15347,1535,10569
03/07/10,1200,28907,5269,9885,1834,14758,1528,10048
03/07/10,1300,28420,5124,9921,1790,14410,1521,9644
03/07/10,1400,27793,4986,10134,1735,13824,1502,9298
03/07/10,1500,27196,4856,10219,1684,13592,1463,9003
03/07/10,1600,27021,4747,10272,1665,13371,1471,8859
03/07/10,1700,27434,4795,10337,1674,13516,1495,8971
03/07/10,1800,28720,5016,10517,1734,13873,1528,9465
03/07/10,1900,31585,5443,11072,1865,14932,1586,10557
03/07/10,2000,32229,5706,11502,1947,15873,1658,10926
03/07/10,2100,31807,5780,11407,1928,16077,1632,10783
03/07/10,2200,30686,5638,11162,1868,15775,1609,10578
03/07/10,2300,29012,5408,10797,1787,15271,1559,10026
03/07/10,2400,27323,5182,10238,1712,14749,1484,9567
03/06/10,100,28495,5380,10602,1845,15990,1455,10116
03/06/10,200,27783,5337,10119,1793,15717,1432,9971
03/06/10,300,27437,5284,9754,1786,15723,1422,9947
03/06/10,400,27461,5355,9674,1780,15854,1419,10107
03/06/10,500,27830,5457,9633,1819,16159,1432,10349
03/06/10,600,28869,5630,9732,1876,16629,1479,10812
03/06/10,700,30041,5878,10017,1986,17221,1534,11437
03/06/10,800,31108,6074,10248,2044,17748,1551,11824
03/06/10,900,32091,6123,10447,2069,17794,1607,11926
03/06/10,1000,32427,6088,10673,2070,17280,1645,11798
03/06/10,1100,32138,5956,10744,2025,16739,1655,11456
03/06/10,1200,31509,5729,10727,1963,16100,1637,11012
03/06/10,1300,30614,5560,10605,1901,15494,1610,10560
03/06/10,1400,29619,5389,10401,1834,15020,1542,10032
03/06/10,1500,28779,5187,10123,1771,14468,1535,9648
03/06/10,1600,28313,5098,9960,1723,14144,1518,9380
03/06/10,1700,28480,5114,9820,1707,14025,1493,9447
03/06/10,1800,29386,5266,9893,1724,14410,1554,9836
03/06/10,1900,31845,5630,10303,1814,15173,1614,10879
03/06/10,2000,32302,5776,11120,1927,16073,1663,11313
03/06/10,2100,31995,5840,11182,1930,16168,1663,11381
03/06/10,2200,31239,5712,11048,1916,16047,1629,11312
03/06/10,2300,29845,5499,10803,1851,15788,1585,11013
03/06/10,2400,28351,5267,10349,1791,15314,1512,10646
03/05/10,100,28735,5710,10528,1970,16505,1528,10579
03/05/10,200,27924,5592,10036,1919,16328,1485,10481
03/05/10,300,27579,5630,9800,1909,16156,1487,10509
03/05/10,400,27658,5651,9681,1921,16453,1513,10633
03/05/10,500,28400,5824,9686,1968,16905,1537,11068
03/05/10,600,30627,6164,9978,2115,17913,1643,11986
03/05/10,700,34260,6752,10694,2390,19560,1781,13180
03/05/10,800,35853,6850,11618,2483,20066,1844,13431
03/05/10,900,35880,6661,12052,2399,19656,1862,12995
03/05/10,1000,35476,6491,12163,2342,18977,1858,12478
03/05/10,1100,34970,6320,12151,2299,18191,1850,12007
03/05/10,1200,34314,6119,12156,2233,17672,1827,11732
03/05/10,1300,33635,5997,12054,2179,17199,1810,11264
03/05/10,1400,33058,5843,11934,2132,16820,1783,10889
03/05/10,1500,32480,5723,11884,2080,16371,1742,10689
03/05/10,1600,32193,5603,11715,2009,15957,1730,10590
03/05/10,1700,32633,5635,11564,1987,15742,1690,10750
03/05/10,1800,33639,5789,11620,1988,16018,1697,11230
03/05/10,1900,35566,6137,11911,2066,16856,1759,12005
03/05/10,2000,35479,6307,12630,2174,17661,1784,12152
03/05/10,2100,34821,6269,12566,2165,17660,1753,11961
03/05/10,2200,33718,6154,12293,2140,17641,1712,11614
03/05/10,2300,31929,5903,11923,2038,17102,1617,11060
03/05/10,2400,29963,5612,11284,1928,16400,1532,10563
03/04/10,100,28742,5630,10558,1920,16301,1531,10520
03/04/10,200,27868,5577,10100,1880,15975,1499,10302
03/04/10,300,27594,5542,9896,1858,15832,1474,10328
03/04/10,400,27739,5535,9766,1866,15921,1488,10477
03/04/10,500,28633,5706,9772,1933,16201,1531,10863
03/04/10,600,31067,6102,10034,2084,17197,1621,11891
03/04/10,700,34766,6731,10782,2340,18830,1769,13254
03/04/10,800,36229,6834,11737,2423,19321,1824,13446
03/04/10,900,35930,6685,12127,2375,19120,1876,12849
03/04/10,1000,35480,6496,12200,2338,18535,1867,12273
03/04/10,1100,35077,6328,12209,2299,18221,1883,11995
03/04/10,1200,34532,6214,12219,2243,17774,1832,11640
03/04/10,1300,33953,6043,12131,2206,17361,1811,11274
03/04/10,1400,33515,5989,12016,2169,17069,1800,10975
03/04/10,1500,32992,5853,11947,2121,16600,1788,10745
03/04/10,1600,32804,5789,11784,2071,16319,1748,10576
03/04/10,1700,33364,5871,11670,2049,16332,1744,10732
03/04/10,1800,34879,6147,11730,2082,16681,1764,11304
03/04/10,1900,37183,6608,12099,2185,17669,1842,12351
03/04/10,2000,37240,6791,12856,2301,18575,1880,12680
03/04/10,2100,36687,6759,12791,2305,18732,1859,12653
03/04/10,2200,35043,6551,12547,2254,18486,1799,12283
03/04/10,2300,32624,6234,12067,2146,17745,1692,11599
03/04/10,2400,30380,5925,11294,2038,17021,1600,10937
03/03/10,100,28348,5599,10727,1979,16567,1522,11038
03/03/10,200,27555,5419,10272,1925,16232,1455,10814
03/03/10,300,27257,5478,10012,1902,16102,1430,10722
03/03/10,400,27323,5462,9864,1909,15987,1418,10970
03/03/10,500,28191,5570,9857,1941,16414,1478,11285
03/03/10,600,30528,5940,10123,2084,17269,1548,12184
03/03/10,700,34422,6513,10854,2315,18727,1717,13297
03/03/10,800,36261,6644,11832,2412,19258,1778,13687
03/03/10,900,36486,6645,12326,2380,19285,1807,13640
03/03/10,1000,36465,6559,12366,2358,19097,1823,13582
03/03/10,1100,36540,6527,12358,2336,18989,1843,13267
03/03/10,1200,36357,6512,12355,2294,18669,1856,13139
03/03/10,1300,36062,6412,12264,2254,18453,1840,13002
03/03/10,1400,35718,6401,12140,2246,18204,1842,12880
03/03/10,1500,35361,6324,12087,2222,17948,1816,12692
03/03/10,1600,35248,6287,11922,2176,17758,1802,12635
03/03/10,1700,35733,6391,11820,2188,17831,1801,12816
03/03/10,1800,37052,6536,11858,2219,18061,1818,13103
03/03/10,1900,38452,6826,12260,2301,18695,1891,13467
03/03/10,2000,38071,6930,12953,2366,19191,1917,13403
03/03/10,2100,37166,6826,12875,2330,19031,1876,13176
03/03/10,2200,35330,6596,12637,2250,18562,1812,12532
03/03/10,2300,32826,6208,12139,2130,17803,1717,11733
03/03/10,2400,30375,5898,11308,1986,16876,1600,10926
03/02/10,100,28528,5500,10532,1906,16002,1479,9831
03/02/10,200,27729,5466,10054,1867,15716,1442,9622
03/02/10,300,27399,5442,9801,1853,15560,1425,9716
03/02/10,400,27552,5449,9642,1861,15683,1422,9824
03/02/10,500,28371,5569,9633,1909,15948,1446,10275
03/02/10,600,30675,5917,9897,2058,16956,1540,11236
03/02/10,700,34458,6472,10609,2291,18594,1688,12577
03/02/10,800,35982,6639,11693,2391,19130,1776,12966
03/02/10,900,35662,6589,12262,2404,19168,1795,12626
03/02/10,1000,35152,6471,12505,2414,19069,1832,12209
03/02/10,1100,34830,6409,12550,2428,18936,1826,12016
03/02/10,1200,34431,6305,12595,2423,18738,1846,11860
03/02/10,1300,34117,6239,12580,2405,18539,1835,11770
03/02/10,1400,33840,6176,12532,2388,18465,1833,11771
03/02/10,1500,33643,6194,12524,2360,18276,1829,11749
03/02/10,1600,33844,6181,12414,2326,18007,1838,12031
03/02/10,1700,34699,6387,12426,2320,18210,1818,12499
03/02/10,1800,36313,6567,12625,2356,18441,1874,13061
03/02/10,1900,37788,6876,13062,2421,19126,1920,13654
03/02/10,2000,37526,6955,13374,2465,19432,1928,13685
03/02/10,2100,36635,6818,13186,2417,19249,1886,13588
03/02/10,2200,34935,6528,12898,2354,18729,1823,13090
03/02/10,2300,32442,6237,12354,2220,18006,1704,12321
03/02/10,2400,30104,5847,11492,2075,17131,1601,11490
03/01/10,100,28438,5295,9977,1774,15529,1490,9961
03/01/10,200,27802,5259,9498,1741,15282,1449,9897
03/01/10,300,27592,5248,9347,1733,15316,1439,9964
03/01/10,400,27739,5291,9268,1747,15334,1448,10153
03/01/10,500,28636,5422,9355,1798,15737,1475,10629
03/01/10,600,30961,5773,9657,1935,16478,1528,11616
03/01/10,700,34682,6352,10465,2192,17960,1668,12960
03/01/10,800,35981,6512,11486,2341,18604,1755,13218
03/01/10,900,35690,6535,11950,2297,18587,1813,12515
03/01/10,1000,35345,6439,12292,2311,18321,1841,11937
03/01/10,1100,35208,6446,12437,2311,18030,1855,11538
03/01/10,1200,34721,6363,12503,2293,17600,1864,11125
03/01/10,1300,34173,6207,12457,2246,17358,1848,10746
03/01/10,1400,33645,6107,12348,2207,17145,1820,10504
03/01/10,1500,33114,6048,12303,2181,16898,1824,10248
03/01/10,1600,32927,6075,12178,2159,16687,1790,10103
03/01/10,1700,33372,6165,12116,2153,16935,1777,10240
03/01/10,1800,34886,6386,12200,2197,17213,1825,10907
03/01/10,1900,37347,6726,12582,2293,18101,1880,11914
03/01/10,2000,37367,6808,13126,2339,18540,1864,12157
03/01/10,2100,36632,6671,12990,2306,18509,1821,12039
03/01/10,2200,34905,6438,12687,2226,18118,1758,11610
03/01/10,2300,32451,6131,12148,2106,17361,1653,10889
03/01/10,2400,30174,5795,11315,1995,16499,1526,10185
02/28/10,100,28554,5387,10188,1779,15703,1482,10519
02/28/10,200,27708,5278,9749,1730,15218,1419,10404
02/28/10,300,27321,5215,9439,1699,15110,1393,10365
02/28/10,400,27190,5177,9245,1684,15159,1388,10497
02/28/10,500,27356,5217,9149,1688,15224,1372,10661
02/28/10,600,28018,5272,9169,1719,15281,1397,10963
02/28/10,700,28810,5454,9332,1772,15768,1437,11357
02/28/10,800,29710,5555,9472,1819,16184,1469,11672
02/28/10,900,30968,5820,9550,1901,16605,1524,11986
02/28/10,1000,31513,5952,9851,1950,16893,1585,11781
02/28/10,1100,31744,5979,9967,1934,16773,1600,11365
02/28/10,1200,31759,5857,10047,1918,16544,1606,10974
02/28/10,1300,31614,5797,10087,1914,16478,1602,10758
02/28/10,1400,31258,5714,10078,1889,16385,1603,10569
02/28/10,1500,30972,5678,10096,1867,16208,1605,10379
02/28/10,1600,30931,5677,10109,1866,16256,1631,10388
02/28/10,1700,31461,5791,10190,1890,16400,1641,10602
02/28/10,1800,32916,5981,10501,1950,16832,1674,11039
02/28/10,1900,35438,6265,11194,2044,17468,1763,12034
02/28/10,2000,35605,6408,11732,2117,17800,1771,12241
02/28/10,2100,34998,6311,11644,2091,17700,1750,12082
02/28/10,2200,33704,6103,11423,2005,17123,1684,11650
02/28/10,2300,31757,5751,11098,1934,16433,1618,10957
02/28/10,2400,29802,5506,10478,1838,15925,1546,10345
02/27/10,100,30653,5836,10940,1935,16849,1547,11056
02/27/10,200,29692,5716,10431,1872,16345,1500,10775
02/27/10,300,29251,5707,10067,1829,16102,1460,10731
02/27/10,400,29066,5661,9863,1815,16140,1452,10720
02/27/10,500,29320,5734,9776,1819,16137,1448,10829
02/27/10,600,30163,5788,9834,1862,16271,1471,11146
02/27/10,700,31445,5946,10098,1929,16763,1529,11691
02/27/10,800,32569,6167,10451,1986,17189,1568,12136
02/27/10,900,34097,6344,10684,2047,17637,1645,12385
02/27/10,1000,34735,6407,11098,2100,17910,1718,12401
02/27/10,1100,34526,6360,11291,2120,18004,1741,12058
02/27/10,1200,33793,6263,11332,2097,17856,1722,11670
02/27/10,1300,32953,6073,11226,2075,17521,1714,11288
02/27/10,1400,32107,5937,11115,2053,17296,1720,10781
02/27/10,1500,31353,5866,10947,2022,17062,1695,10326
02/27/10,1600,30945,5854,10919,2019,16866,1671,10110
02/27/10,1700,31348,5949,10916,2030,17003,1675,10131
02/27/10,1800,32872,6129,11141,2052,17411,1699,10621
02/27/10,1900,35097,6398,11555,2128,17967,1785,11707
02/27/10,2000,34898,6439,12027,2144,18289,1787,11934
02/27/10,2100,34276,6318,11853,2107,17994,1743,11970
02/27/10,2200,33236,6154,11676,2054,17683,1684,11738
02/27/10,2300,31704,5923,11280,1961,17192,1630,11295
02/27/10,2400,30071,5642,10742,1857,16392,1548,10857
02/26/10,100,32285,6343,11287,2075,17712,1620,11986
02/26/10,200,31614,6268,10767,2020,17458,1569,11927
02/26/10,300,31405,6188,10557,1990,17357,1554,11912
02/26/10,400,31499,6270,10397,1976,17307,1537,12060
02/26/10,500,32230,6334,10453,2011,17603,1577,12326
02/26/10,600,34070,6714,10706,2153,18282,1652,13220
02/26/10,700,36575,7086,11387,2355,19736,1793,14472
02/26/10,800,37634,7243,12351,2466,20328,1885,14728
02/26/10,900,38495,7227,12779,2485,20357,1920,14202
02/26/10,1000,38901,7247,12900,2504,20214,1993,13767
02/26/10,1100,38925,7192,12845,2504,20102,2004,13456
02/26/10,1200,38639,7174,12816,2472,19803,1989,13005
02/26/10,1300,38045,7021,12662,2435,19685,1986,12710
02/26/10,1400,37395,6995,12530,2430,19406,1974,12427
02/26/10,1500,36677,6906,12478,2398,19117,1942,12163
02/26/10,1600,36293,6869,12342,2353,18880,1922,12071
02/26/10,1700,36604,6955,12213,2335,18882,1917,12420
02/26/10,1800,37889,7048,12277,2362,18988,1912,12884
02/26/10,1900,39546,7246,12685,2430,19575,1944,13527
02/26/10,2000,38896,7220,13296,2449,19647,1958,13387
02/26/10,2100,37839,7022,13045,2402,19506,1923,13188
02/26/10,2200,36238,6813,12791,2314,19049,1843,12739
02/26/10,2300,34240,6498,12344,2191,18359,1754,12089
02/26/10,2400,32191,6100,11683,2056,17506,1651,11435
02/25/10,100,28710,5512,11069,2041,17004,1551,10479
02/25/10,200,27864,5422,10562,2011,16693,1487,10293
02/25/10,300,27591,5428,10292,1980,16594,1471,10344
02/25/10,400,27757,5529,10136,1976,16724,1468,10496
02/25/10,500,28623,5644,10155,2023,17124,1506,10935
02/25/10,600,30932,6010,10432,2163,18054,1581,11869
02/25/10,700,34545,6556,11138,2390,19560,1747,13303
02/25/10,800,36165,6812,12169,2499,20185,1812,13748
02/25/10,900,36565,6638,12595,2486,20197,1845,13227
02/25/10,1000,36753,6648,12703,2450,19912,1884,12703
02/25/10,1100,36947,6567,12672,2448,19742,1886,12277
02/25/10,1200,36945,6521,12718,2422,19348,1855,12017
02/25/10,1300,36876,6429,12646,2392,19221,1840,11799
02/25/10,1400,36756,6455,12543,2385,19128,1864,11651
02/25/10,1500,36510,6389,12487,2370,18986,1867,11574
02/25/10,1600,36492,6458,12368,2347,18960,1832,11662
02/25/10,1700,37050,6614,12280,2360,19259,1833,12027
02/25/10,1800,38837,6914,12403,2409,19624,1867,12799
02/25/10,1900,40642,7298,12936,2497,20375,1998,13839
02/25/10,2000,40255,7363,13652,2546,20747,1996,14043
02/25/10,2100,39394,7325,13573,2519,20571,1982,13999
02/25/10,2200,37844,7175,13273,2438,20088,1907,13667
02/25/10,2300,35660,6841,12797,2291,19274,1789,12982
02/25/10,2400,33603,6507,11985,2164,18364,1703,12333
02/24/10,100,29329,5530,10941,1912,15832,1521,9870
02/24/10,200,28308,5464,10461,1848,15311,1500,9727
02/24/10,300,27906,5485,10193,1813,15366,1438,9744
02/24/10,400,28027,5466,10065,1809,15261,1478,9939
02/24/10,500,28691,5611,10095,1847,15628,1495,10391
02/24/10,600,30969,5990,10371,1995,16477,1569,11330
02/24/10,700,34607,6637,11085,2234,18060,1737,12748
02/24/10,800,36133,6706,12196,2345,18744,1818,13127
02/24/10,900,35847,6498,12689,2353,18696,1840,12608
02/24/10,1000,35403,6313,12883,2344,18528,1823,12184
02/24/10,1100,35092,6214,12900,2328,18419,1818,11915
02/24/10,1200,34775,6044,12920,2296,18209,1830,11664
02/24/10,1300,34363,5953,12912,2270,18033,1786,11562
02/24/10,1400,34145,5910,12847,2257,17904,1812,11567
02/24/10,1500,33924,5830,12839,2250,17671,1782,11473
02/24/10,1600,33781,5815,12830,2225,17573,1747,11561
02/24/10,1700,34321,5959,12838,2263,17728,1773,11971
02/24/10,1800,35957,6177,12977,2321,18147,1801,12553
02/24/10,1900,37704,6626,13440,2420,19047,1880,13206
02/24/10,2000,37286,6624,13841,2470,19516,1886,13118
02/24/10,2100,36569,6605,13664,2428,19431,1864,12943
02/24/10,2200,34921,6385,13356,2378,19124,1810,12403
02/24/10,2300,32755,6068,12778,2258,18359,1714,11673
02/24/10,2400,30418,5747,11865,2128,17523,1593,10889
02/23/10,100,29141,5472,10613,1886,15214,1464,9614
02/23/10,200,28269,5411,10114,1835,14816,1401,9407
02/23/10,300,27852,5332,9819,1805,14622,1371,9402
02/23/10,400,27842,5390,9681,1798,14613,1405,9548
02/23/10,500,28588,5519,9722,1841,14997,1440,9991
02/23/10,600,30844,5853,9956,1972,15930,1543,10907
02/23/10,700,34738,6417,10696,2209,17452,1675,12335
02/23/10,800,36365,6563,11790,2340,18312,1796,12763
02/23/10,900,36531,6546,12297,2330,18190,1840,12622
02/23/10,1000,36599,6514,12479,2327,18113,1848,12282
02/23/10,1100,36674,6473,12499,2330,18058,1853,12117
02/23/10,1200,36619,6377,12512,2305,17860,1861,11863
02/23/10,1300,36403,6285,12525,2263,17759,1809,11450
02/23/10,1400,36178,6238,12491,2224,17490,1824,11138
02/23/10,1500,35898,6133,12451,2194,17366,1820,10812
02/23/10,1600,36041,6166,12305,2170,17195,1800,10827
02/23/10,1700,36774,6325,12188,2180,17382,1855,10965
02/23/10,1800,38289,6543,12325,2238,17690,1911,11441
02/23/10,1900,39423,6849,12945,2339,18477,1951,12434
02/23/10,2000,38940,6861,13441,2367,18707,1932,12487
02/23/10,2100,38004,6732,13287,2325,18516,1891,12343
02/23/10,2200,36065,6494,13024,2256,18021,1832,11807
02/23/10,2300,33578,6121,12503,2129,17291,1722,11197
02/23/10,2400,31020,5812,11674,2000,16403,1622,10358
02/22/10,100,27936,5152,10236,1724,14667,1457,9494
02/22/10,200,27284,5125,9877,1695,14494,1418,9453
02/22/10,300,27156,5180,9645,1680,14345,1415,9558
02/22/10,400,27406,5213,9548,1682,14400,1403,9846
02/22/10,500,28382,5288,9579,1730,14823,1452,10397
02/22/10,600,30965,5779,9896,1870,15760,1511,11451
02/22/10,700,34961,6296,10624,2119,17389,1634,12930
02/22/10,800,36343,6476,11760,2261,18270,1751,13323
02/22/10,900,36102,6414,12218,2254,18168,1776,12673
02/22/10,1000,35724,6299,12503,2269,18098,1804,12020
02/22/10,1100,35527,6347,12636,2277,18191,1817,11621
02/22/10,1200,35197,6243,12770,2250,17984,1801,11472
02/22/10,1300,34908,6278,12780,2231,17812,1804,11397
02/22/10,1400,34867,6230,12748,2208,17578,1807,11418
02/22/10,1500,34777,6214,12740,2202,17222,1793,11314
02/22/10,1600,34917,6205,12649,2196,16952,1765,11444
02/22/10,1700,35705,6326,12570,2207,17075,1787,11814
02/22/10,1800,37451,6548,12708,2273,17451,1845,12338
02/22/10,1900,38861,6832,13221,2350,18069,1885,12877
02/22/10,2000,38502,6805,13418,2355,18223,1863,12784
02/22/10,2100,37590,6658,13203,2322,17916,1827,12302
02/22/10,2200,35746,6376,12851,2236,17518,1757,11662
02/22/10,2300,33211,6036,12274,2102,16667,1643,10869
02/22/10,2400,30812,5740,11430,1980,15769,1526,10136
02/21/10,100,28942,5417,10002,1684,15021,1472,10750
02/21/10,200,28083,5272,9609,1640,14835,1427,10547
02/21/10,300,27690,5240,9264,1612,14735,1418,10603
02/21/10,400,27596,5239,9136,1592,14728,1397,10749
02/21/10,500,27804,5306,9015,1604,14773,1391,10908
02/21/10,600,28567,5369,9121,1640,15022,1422,11361
02/21/10,700,29508,5594,9202,1690,15384,1480,11863
02/21/10,800,30161,5729,9452,1747,15842,1487,12187
02/21/10,900,30918,5837,9562,1819,16227,1525,12093
02/21/10,1000,31182,5778,9906,1857,16127,1561,11599
02/21/10,1100,31098,5692,10180,1851,15492,1544,10919
02/21/10,1200,30884,5589,10315,1873,15010,1553,10411
02/21/10,1300,30418,5481,10425,1849,14792,1571,10008
02/21/10,1400,29874,5368,10441,1823,14337,1564,9720
02/21/10,1500,29424,5299,10493,1810,14051,1559,9505
02/21/10,1600,29297,5265,10484,1799,14112,1568,9406
02/21/10,1700,29860,5406,10585,1821,14377,1603,9560
02/21/10,1800,31690,5658,10936,1896,14872,1653,10167
02/21/10,1900,34405,6086,11721,2015,15933,1735,11214
02/21/10,2000,34711,6226,12119,2062,16509,1727,11390
02/21/10,2100,34346,6146,12060,2030,16502,1704,11302
02/21/10,2200,33108,5945,11856,1968,16154,1652,10959
02/21/10,2300,31244,5661,11474,1883,15711,1575,10431
02/21/10,2400,29298,5389,10862,1798,15098,1536,9868
02/20/10,100,29457,5679,10487,1914,16411,1506,10879
02/20/10,200,28591,5565,9961,1873,16226,1494,10743
02/20/10,300,28179,5546,9663,1849,16076,1463,10749
02/20/10,400,28069,5606,9498,1838,16370,1462,10848
02/20/10,500,28364,5712,9439,1843,16437,1474,11103
02/20/10,600,29274,5848,9507,1890,16824,1497,11542
02/20/10,700,30555,6074,9809,1982,17371,1559,12164
02/20/10,800,31610,6250,10278,2056,17969,1611,12590
02/20/10,900,32746,6420,10520,2116,18304,1667,12529
02/20/10,1000,33277,6385,11001,2156,18010,1687,12100
02/20/10,1100,33213,6241,11228,2154,17482,1701,11732
02/20/10,1200,32707,6090,11428,2089,16784,1675,11230
02/20/10,1300,31950,5969,11283,2000,16192,1657,10709
02/20/10,1400,31148,5739,11042,1924,15781,1624,10269
02/20/10,1500,30590,5644,10788,1880,15439,1615,9871
