DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE
02/19/11,1200,30681,5560,10990,1885,15637,1607,9589
02/19/11,1300,30323,5414,10914,1838,15250,1582,9346
02/19/11,1400,29891,5342,10760,1778,14896,1564,9046
02/19/11,1500,29569,5201,10533,1727,14580,1520,8826
02/19/11,1600,29560,5165,10317,1666,14232,1508,8688
02/19/11,1700,30260,5183,10290,1659,14339,1524,8769
02/19/11,1800,32051,5394,10442,1680,14618,1569,9215
02/19/11,1900,34264,5853,11119,1802,15439,1660,10177
02/19/11,2000,34237,5921,11738,1870,16047,1683,10330
02/19/11,2100,33901,5946,11743,1865,16162,1678,10186
02/19/11,2200,33079,5823,11595,1836,16004,1642,9987
02/19/11,2300,31747,5602,11341,1783,15645,1575,9652
02/19/11,2400,30267,5346,10810,1704,15203,1511,9238
02/18/11,100,24679,4493,9948,1590,13524,1384,7704
02/18/11,200,23745,4321,9394,1521,13103,1364,7440
02/18/11,300,23278,4284,9186,1486,12889,1336,7312
02/18/11,400,23210,4246,9024,1463,12799,1324,7320
02/18/11,500,23840,4356,9068,1490,13005,1339,7566
02/18/11,600,25735,4673,9361,1605,13704,1412,8339
02/18/11,700,29216,5194,10083,1815,15124,1549,9620
02/18/11,800,30992,5420,11179,1931,15934,1638,10109
02/18/11,900,31540,5423,11715,1947,15828,1657,9967
02/18/11,1000,31775,5400,11836,1961,15765,1649,9825
02/18/11,1100,31943,5394,11918,1982,15856,1693,9775
02/18/11,1200,31743,5353,11963,1960,15751,1713,9650
02/18/11,1300,31112,5301,11900,1951,15558,1688,9508
02/18/11,1400,30615,5218,11803,1937,15373,1697,9399
02/18/11,1500,30134,5138,11729,1893,15107,1650,9371
02/18/11,1600,29930,5032,11549,1845,14713,1643,9291
02/18/11,1700,29968,5061,11411,1810,14654,1634,9255
02/18/11,1800,30867,5101,11480,1813,14749,1633,9507
02/18/11,1900,32378,5401,11948,1899,15471,1709,10071
02/18/11,2000,31707,5432,12402,1957,15683,1675,9924
02/18/11,2100,30791,5400,12224,1924,15548,1642,9588
02/18/11,2200,29434,5264,11979,1890,15549,1587,9168
02/18/11,2300,27729,4996,11673,1807,15085,1509,8553
02/18/11,2400,25931,4753,11026,1706,14410,1449,7959
02/17/11,100,27023,4975,9997,1630,14500,1467,9168
02/17/11,200,26152,4852,9511,1568,14084,1421,9000
02/17/11,300,25721,4796,9195,1545,14066,1386,8882
02/17/11,400,25654,4789,9008,1515,14176,1357,8983
02/17/11,500,26446,5005,8935,1566,14585,1401,9370
02/17/11,600,28662,5317,9178,1688,15331,1478,10314
02/17/11,700,32438,5922,9904,1929,17028,1599,11638
02/17/11,800,34030,6113,11017,2060,17732,1686,11981
02/17/11,900,33814,5956,11690,2062,17446,1697,11226
02/17/11,1000,33280,5828,11886,2080,17023,1700,10653
02/17/11,1100,32749,5686,12054,2096,16670,1723,10230
02/17/11,1200,32149,5572,12139,2068,16330,1712,9951
02/17/11,1300,31628,5464,12095,2074,16106,1719,9802
02/17/11,1400,31257,5415,12058,2048,15932,1678,9699
02/17/11,1500,30834,5262,12068,2005,15607,1664,9522
02/17/11,1600,30618,5211,11983,1955,15243,1680,9505
02/17/11,1700,30940,5214,11947,1923,15151,1685,9542
02/17/11,1800,32368,5350,12042,1935,15345,1702,9771
02/17/11,1900,34096,5692,12353,2043,16053,1800,10577
02/17/11,2000,33655,5795,12627,2072,16489,1763,10606
02/17/11,2100,32837,5705,12427,2025,16240,1728,10351
02/17/11,2200,31228,5458,12067,1945,15835,1662,9837
02/17/11,2300,28709,5079,11560,1806,15063,1547,9036
02/17/11,2400,26367,4722,10722,1686,14224,1486,8252
02/16/11,100,30476,5693,10678,1883,16099,1547,10746
02/16/11,200,29853,5606,10103,1836,15737,1551,10641
02/16/11,300,29710,5612,9777,1796,15662,1527,10764
02/16/11,400,29765,5611,9614,1797,15845,1517,10958
02/16/11,500,30621,5798,9568,1844,16026,1537,11390
02/16/11,600,33057,6164,9811,1971,16983,1604,12408
02/16/11,700,36945,6726,10513,2195,18373,1774,13798
02/16/11,800,38229,6862,11607,2307,19055,1822,14095
02/16/11,900,37490,6701,12080,2281,18584,1835,13392
02/16/11,1000,36461,6397,12232,2277,18088,1857,12630
02/16/11,1100,35595,6305,12183,2274,17525,1838,11828
02/16/11,1200,34741,6231,12120,2213,16987,1854,11114
02/16/11,1300,33858,6008,12025,2140,16528,1850,10696
02/16/11,1400,33228,5881,11858,2094,16242,1822,10380
02/16/11,1500,32549,5668,11810,2040,15914,1792,10070
02/16/11,1600,32257,5623,11724,1978,15490,1794,9874
02/16/11,1700,32722,5708,11650,1940,15424,1824,9973
02/16/11,1800,34478,5901,11629,1956,15635,1837,10463
02/16/11,1900,36506,6240,12300,2075,16639,1882,11498
02/16/11,2000,36262,6260,12697,2106,17067,1856,11586
02/16/11,2100,35547,6146,12535,2060,16974,1832,11507
02/16/11,2200,33809,5912,12185,1980,16643,1779,11107
02/16/11,2300,31342,5568,11633,1863,15954,1680,10351
02/16/11,2400,28809,5172,10814,1725,15021,1570,9610
02/15/11,100,28049,5483,10697,1925,15830,1547,8938
02/15/11,200,27494,5455,10233,1885,15660,1496,8835
02/15/11,300,27449,5498,9959,1843,15603,1499,8945
02/15/11,400,27793,5599,9814,1859,15741,1499,9169
02/15/11,500,28965,5747,9844,1905,16160,1570,9707
02/15/11,600,31572,6224,10132,2068,17251,1652,10784
02/15/11,700,35788,6830,10945,2321,18937,1811,12340
02/15/11,800,37374,6996,12091,2444,19680,1902,12910
02/15/11,900,36983,6877,12596,2396,19363,1889,12390
02/15/11,1000,36526,6710,12666,2356,18755,1886,11926
02/15/11,1100,36081,6556,12610,2308,18310,1887,11546
02/15/11,1200,35577,6364,12697,2267,17815,1844,11261
02/15/11,1300,34939,6241,12684,2230,17370,1855,10885
02/15/11,1400,34440,6132,12608,2188,17001,1820,10643
02/15/11,1500,33780,5927,12579,2152,16628,1809,10423
02/15/11,1600,33598,5828,12505,2108,16362,1788,10304
02/15/11,1700,34261,5913,12442,2119,16504,1803,10550
02/15/11,1800,36551,6225,12617,2168,16963,1818,11304
02/15/11,1900,38822,6666,13184,2302,18056,1904,12522
02/15/11,2000,38871,6790,13472,2322,18490,1907,12806
02/15/11,2100,38337,6788,13251,2306,18419,1879,12833
02/15/11,2200,36784,6638,12919,2229,18218,1830,12457
02/15/11,2300,34294,6328,12337,2095,17568,1696,11759
02/15/11,2400,32021,5940,11480,1966,16782,1633,11048
02/14/11,100,27221,4991,9986,1691,14545,1407,9021
02/14/11,200,26338,4904,9583,1652,14356,1394,8835
02/14/11,300,25992,4888,9442,1639,14287,1425,8791
02/14/11,400,26151,4919,9387,1639,14320,1447,8957
02/14/11,500,26944,5015,9428,1693,14712,1482,9336
02/14/11,600,29258,5382,9704,1828,15601,1551,10306
02/14/11,700,33090,6003,10469,2087,17262,1694,11698
02/14/11,800,34559,6185,11676,2222,17965,1771,12041
02/14/11,900,34385,6076,12253,2237,17790,1766,11558
02/14/11,1000,34001,5942,12492,2280,17635,1812,11054
02/14/11,1100,33490,5927,12589,2299,17551,1841,10658
02/14/11,1200,32749,5879,12503,2289,17319,1853,10213
02/14/11,1300,32268,5893,12409,2266,17150,1849,10042
02/14/11,1400,31952,5892,12295,2217,16899,1870,9813
02/14/11,1500,31680,5876,12149,2179,16609,1860,9651
02/14/11,1600,31699,5916,11980,2148,16487,1856,9474
02/14/11,1700,32378,6012,11846,2142,16607,1872,9587
02/14/11,1800,34312,6301,11941,2154,16885,1905,10158
02/14/11,1900,36079,6591,12581,2270,17836,1936,11089
02/14/11,2000,35855,6581,13013,2324,18152,1914,11151
02/14/11,2100,35191,6505,12874,2298,17984,1891,10943
02/14/11,2200,33773,6321,12629,2228,17862,1832,10492
02/14/11,2300,31580,5960,12180,2115,17084,1691,9883
02/14/11,2400,29451,5740,11431,1998,16374,1602,9253
02/13/11,100,30059,5599,10424,1735,15694,1518,10651
02/13/11,200,29357,5501,9944,1690,15434,1449,10487
02/13/11,300,28994,5409,9685,1650,15399,1435,10339
02/13/11,400,28909,5450,9497,1650,15375,1406,10416
02/13/11,500,29008,5440,9396,1651,15523,1414,10534
02/13/11,600,29486,5484,9490,1681,15783,1424,10847
02/13/11,700,30378,5672,9618,1741,16164,1470,11340
02/13/11,800,31074,5804,9878,1812,16703,1500,11788
02/13/11,900,32382,5988,9852,1858,16905,1535,11956
02/13/11,1000,33049,5985,10175,1899,16754,1572,11589
02/13/11,1100,32821,5859,10283,1869,16138,1577,11155
02/13/11,1200,32133,5732,10300,1856,15751,1580,10645
02/13/11,1300,31426,5631,10181,1822,15288,1599,10265
02/13/11,1400,30888,5452,10128,1771,14882,1571,10064
02/13/11,1500,30497,5305,9988,1732,14490,1547,9793
02/13/11,1600,30562,5233,9912,1701,14326,1544,9734
02/13/11,1700,31181,5261,9896,1713,14456,1571,9841
02/13/11,1800,33075,5477,10164,1760,14918,1595,10407
02/13/11,1900,34928,5870,11022,1919,16032,1708,11373
02/13/11,2000,34753,5929,11726,1987,16572,1708,11470
02/13/11,2100,34146,5948,11670,1974,16568,1680,11308
02/13/11,2200,32766,5773,11499,1919,16328,1631,10844
02/13/11,2300,30832,5463,11138,1839,15615,1552,10163
02/13/11,2400,28801,5255,10560,1765,15047,1478,9501
02/12/11,100,31744,6129,11532,1937,17478,1578,11726
02/12/11,200,31091,5961,10968,1871,17183,1551,11797
02/12/11,300,30829,5946,10562,1837,17003,1515,11891
02/12/11,400,30880,5884,10299,1838,16913,1516,12144
02/12/11,500,31197,5950,10260,1837,16934,1513,12445
02/12/11,600,32029,6028,10302,1884,17215,1539,12835
02/12/11,700,33353,6239,10638,1978,17636,1583,13337
02/12/11,800,34239,6389,11059,2070,18099,1594,13588
02/12/11,900,35382,6636,11229,2124,18512,1678,13633
02/12/11,1000,35678,6681,11430,2146,18560,1722,13106
02/12/11,1100,35289,6749,11568,2133,18309,1777,12420
02/12/11,1200,34674,6631,11533,2113,17931,1772,11898
02/12/11,1300,33948,6469,11429,2047,17346,1755,11333
02/12/11,1400,32997,6247,11213,1989,16755,1736,10719
02/12/11,1500,32351,6093,11074,1918,16245,1697,10328
02/12/11,1600,32024,6013,10984,1883,15945,1664,10115
02/12/11,1700,32602,5980,11032,1911,16099,1647,10237
02/12/11,1800,34440,6215,11221,1963,16605,1699,10821
02/12/11,1900,36333,6544,11975,2081,17521,1783,11822
02/12/11,2000,36060,6585,12212,2090,17707,1767,11949
02/12/11,2100,35505,6497,12119,2051,17644,1755,11962
02/12/11,2200,34568,6372,11923,1998,17353,1721,11796
02/12/11,2300,33061,6066,11551,1917,16858,1635,11459
02/12/11,2400,31494,5849,10995,1818,16200,1566,11049
02/11/11,100,34399,6765,12311,2202,18862,1747,12783
02/11/11,200,33867,6724,11892,2154,18711,1684,12784
02/11/11,300,33822,6677,11588,2130,18628,1650,12916
02/11/11,400,34149,6768,11482,2121,18874,1663,13304
02/11/11,500,35199,6943,11446,2164,19167,1706,13824
02/11/11,600,37578,7328,11669,2300,20072,1756,14876
02/11/11,700,41505,7892,12287,2534,21418,1903,16376
02/11/11,800,42779,8034,13296,2660,22097,1977,16748
02/11/11,900,41660,7794,13682,2609,21751,1989,15751
02/11/11,1000,40064,7464,13832,2570,20953,1981,14896
02/11/11,1100,38849,7144,13944,2527,19880,1993,13333
02/11/11,1200,37688,6923,13971,2459,19549,1953,12619
02/11/11,1300,36494,6653,13810,2402,18872,1923,11967
02/11/11,1400,35667,6515,13674,2348,18351,1897,11462
02/11/11,1500,34862,6308,13688,2331,17835,1870,11128
02/11/11,1600,34411,6210,13620,2221,17579,1836,11010
02/11/11,1700,34891,6238,13433,2214,17751,1817,11204
02/11/11,1800,36877,6470,13524,2258,18228,1868,11944
02/11/11,1900,38731,6875,14076,2354,19237,1932,12864
02/11/11,2000,38446,6962,14173,2355,19566,1910,12943
02/11/11,2100,37844,7010,13887,2322,19550,1884,12973
02/11/11,2200,36812,6829,13513,2264,19458,1806,12731
02/11/11,2300,35064,6658,13069,2153,18809,1738,12401
02/11/11,2400,33178,6288,12302,2011,18033,1652,11976
02/10/11,100,32075,6370,12685,2265,18425,1686,11585
02/10/11,200,31258,6253,12249,2243,18318,1705,11479
02/10/11,300,30951,6306,12031,2234,18238,1658,11551
02/10/11,400,31159,6294,11918,2264,18446,1655,11707
02/10/11,500,31980,6532,11957,2333,18817,1696,12181
02/10/11,600,34445,6904,12206,2489,19821,1766,13098
02/10/11,700,38622,7513,12838,2733,21289,1933,14358
02/10/11,800,40477,7727,13973,2865,22133,2029,14956
02/10/11,900,40099,7643,14371,2818,22036,2025,14899
02/10/11,1000,39383,7479,14402,2756,21456,2025,14403
02/10/11,1100,38673,7301,14328,2696,20895,2032,13951
02/10/11,1200,38239,7122,14259,2638,20341,2002,13374
02/10/11,1300,37611,6958,14140,2562,19908,1998,12928
02/10/11,1400,37151,6888,13991,2504,19397,1939,12496
02/10/11,1500,36643,6762,13899,2443,18999,1933,12154
02/10/11,1600,36561,6651,13758,2380,18599,1924,11979
02/10/11,1700,37359,6698,13662,2369,18609,1934,12226
02/10/11,1800,39995,7086,13821,2424,19231,1984,13151
02/10/11,1900,42134,7607,14582,2600,20580,2088,14385
02/10/11,2000,42166,7675,14965,2648,21151,2100,14625
02/10/11,2100,41701,7702,14831,2611,21175,2064,14627
02/10/11,2200,40349,7507,14469,2557,21013,1997,14278
02/10/11,2300,37910,7198,13965,2418,20341,1895,13625
02/10/11,2400,35825,6924,13120,2293,19681,1768,13063
02/09/11,100,33850,6750,12435,2296,19084,1709,11938
02/09/11,200,33316,6678,11947,2250,18862,1666,11971
02/09/11,300,33186,6693,11720,2228,18975,1685,12125
02/09/11,400,33561,6775,11593,2220,18836,1688,12387
02/09/11,500,34578,6880,11615,2260,19161,1707,12961
02/09/11,600,37020,7252,11848,2391,19861,1804,14005
02/09/11,700,41008,7697,12548,2658,21433,1968,15452
02/09/11,800,42492,7875,13669,2756,22090,2018,15783
02/09/11,900,41722,7791,14098,2735,21696,2028,15101
02/09/11,1000,40707,7569,14219,2718,21220,2043,14325
02/09/11,1100,39889,7379,14226,2692,20835,2025,13778
02/09/11,1200,38999,7180,14162,2641,20420,2024,13182
02/09/11,1300,37984,7072,14025,2601,20035,2007,12810
02/09/11,1400,37525,7027,13860,2575,19843,1999,12654
02/09/11,1500,37584,7056,13807,2542,19526,1982,12639
02/09/11,1600,38120,7016,13681,2504,19438,1938,12721
02/09/11,1700,39126,7133,13677,2503,19714,1959,13032
02/09/11,1800,41284,7421,13873,2561,20225,2039,13905
02/09/11,1900,42189,7624,14705,2682,21089,2097,14567
02/09/11,2000,41629,7641,15052,2697,21209,2082,14478
02/09/11,2100,40795,7528,14978,2648,20957,2053,14130
02/09/11,2200,39001,7292,14728,2571,20615,1991,13522
02/09/11,2300,36373,6927,14230,2442,19837,1883,12718
02/09/11,2400,33801,6553,13420,2332,18939,1788,12048
02/08/11,100,28047,5586,11387,1989,16312,1527,9424
02/08/11,200,27207,5439,10950,1950,16195,1472,9221
02/08/11,300,26834,5489,10715,1926,16209,1491,9210
02/08/11,400,26888,5551,10628,1931,16291,1522,9320
02/08/11,500,27705,5662,10698,1977,16648,1572,9834
02/08/11,600,30032,6026,11005,2113,17628,1620,10875
02/08/11,700,34062,6604,11794,2350,19080,1811,12390
02/08/11,800,35974,6838,12997,2479,20069,1887,12921
02/08/11,900,36148,6942,13470,2483,19994,1872,12501
02/08/11,1000,36071,6863,13618,2492,19876,1929,12148
02/08/11,1100,36190,6808,13580,2503,19750,1932,11873
02/08/11,1200,36238,6756,13547,2470,19560,1934,11653
02/08/11,1300,36105,6741,13445,2468,19391,1925,11446
02/08/11,1400,35981,6786,13335,2446,19155,1926,11313
02/08/11,1500,36065,6784,13294,2413,18910,1921,11328
02/08/11,1600,36406,6836,13191,2353,18808,1899,11405
02/08/11,1700,37529,6969,13203,2336,18862,1929,11819
02/08/11,1800,40263,7277,13503,2403,19410,1976,12876
02/08/11,1900,42072,7714,14294,2611,20740,2095,13863
02/08/11,2000,42044,7751,14795,2646,21113,2057,14029
02/08/11,2100,41440,7749,14726,2640,21085,2052,13983
02/08/11,2200,40011,7573,14527,2591,20844,1990,13555
02/08/11,2300,37500,7234,13998,2466,20124,1894,12886
02/08/11,2400,35288,6953,13195,2351,19423,1794,12243
02/07/11,100,28709,5293,10486,1799,15436,1426,10395
02/07/11,200,28047,5240,10087,1756,15285,1390,10295
02/07/11,300,27849,5190,9919,1735,15085,1368,10446
02/07/11,400,28082,5233,9782,1738,15277,1364,10751
02/07/11,500,29073,5431,9841,1783,15581,1391,11306
02/07/11,600,31509,5824,10185,1930,16493,1467,12287
02/07/11,700,35550,6395,11003,2157,18101,1628,13708
02/07/11,800,37289,6653,12238,2316,18998,1747,14298
02/07/11,900,36822,6572,12714,2322,18867,1787,13721
02/07/11,1000,36026,6479,12851,2328,18579,1824,12816
02/07/11,1100,35371,6370,12834,2342,18275,1863,12094
02/07/11,1200,34676,6249,12803,2327,17967,1860,11584
02/07/11,1300,34006,6187,12717,2325,17866,1835,11082
02/07/11,1400,33740,6073,12667,2321,17729,1808,10835
02/07/11,1500,33384,6090,12788,2306,17614,1828,10856
02/07/11,1600,33661,6138,12809,2266,17510,1820,10999
02/07/11,1700,34792,6267,12875,2277,17573,1845,11359
02/07/11,1800,37147,6545,13095,2332,18068,1887,12135
02/07/11,1900,37949,6800,13756,2455,18891,1945,12535
02/07/11,2000,37453,6798,13894,2472,19007,1908,12345
02/07/11,2100,36490,6688,13701,2430,18836,1893,12037
02/07/11,2200,34729,6415,13445,2350,18567,1823,11480
02/07/11,2300,32180,6153,12913,2221,17775,1710,10656
02/07/11,2400,29797,5794,12116,2089,16978,1584,9937
02/06/11,100,28853,5356,10900,1824,15536,1506,9845
02/06/11,200,27907,5212,10404,1747,15107,1461,9689
02/06/11,300,27292,5143,10150,1721,15001,1433,9631
02/06/11,400,27145,5098,9912,1713,14911,1425,9759
02/06/11,500,27313,5141,9827,1718,14982,1409,9928
02/06/11,600,27876,5277,9818,1747,15210,1444,10367
02/06/11,700,28898,5422,9988,1775,15602,1483,11026
02/06/11,800,29707,5624,10253,1872,16183,1521,11570
02/06/11,900,30720,5835,10348,1946,16641,1572,11858
02/06/11,1000,31223,5986,10571,2019,16869,1622,11499
02/06/11,1100,31311,5979,10854,2039,16799,1659,11064
02/06/11,1200,31105,5940,10988,2041,16704,1696,10660
02/06/11,1300,30739,5907,11075,2039,16607,1694,10324
02/06/11,1400,30334,5793,11088,1994,16393,1702,10006
02/06/11,1500,29921,5720,11099,1967,16121,1698,9861
02/06/11,1600,30094,5690,11144,1980,15949,1690,9822
02/06/11,1700,31015,5786,11193,2005,15992,1682,10108
02/06/11,1800,33420,6016,11487,2064,16466,1698,10908
02/06/11,1900,34598,6088,12069,2134,17138,1681,11570
02/06/11,2000,33855,5901,12143,2092,17028,1624,11427
02/06/11,2100,33582,5952,11957,2059,17040,1621,11481
02/06/11,2200,32818,5781,11795,2000,16826,1571,11375
02/06/11,2300,31865,5761,11564,1957,16514,1557,11147
02/06/11,2400,30302,5528,11071,1886,16077,1505,10718
02/05/11,100,30888,5679,11902,1858,15982,1541,10429
02/05/11,200,29811,5532,11404,1818,15660,1495,10182
02/05/11,300,29163,5465,11067,1784,15481,1451,10018
02/05/11,400,28931,5427,10888,1768,15506,1446,10092
02/05/11,500,29109,5429,10778,1772,15607,1451,10209
02/05/11,600,29744,5525,10879,1824,15936,1471,10470
02/05/11,700,30985,5688,11138,1900,16549,1539,10936
02/05/11,800,32281,5958,11600,2016,17144,1569,11630
02/05/11,900,33896,6176,11731,2080,17520,1619,12164
02/05/11,1000,35266,6409,12002,2142,17812,1690,12545
02/05/11,1100,35933,6479,12101,2174,17996,1733,12660
02/05/11,1200,35956,6408,12126,2157,17724,1701,12438
02/05/11,1300,35601,6296,11979,2162,17405,1717,12125
02/05/11,1400,35040,6261,11747,2112,17012,1692,11726
02/05/11,1500,34548,6158,11517,2090,16768,1673,11423
02/05/11,1600,34229,6149,11296,2074,16726,1669,11249
02/05/11,1700,34696,6180,11227,2107,16849,1676,11336
02/05/11,1800,36212,6429,11512,2149,17306,1726,11752
02/05/11,1900,36721,6543,12335,2231,17987,1782,12090
02/05/11,2000,35913,6509,12675,2219,17925,1780,11895
02/05/11,2100,34996,6441,12555,2171,17684,1777,11629
02/05/11,2200,33831,6244,12337,2115,17368,1725,11310
02/05/11,2300,32156,5943,12027,2015,16703,1660,10766
02/05/11,2400,30455,5603,11457,1911,16041,1559,10325
02/04/11,100,32638,6271,12319,2158,17923,1676,11139
02/04/11,200,31973,6238,11865,2118,17527,1613,10934
02/04/11,300,31840,6224,11604,2103,17479,1649,10984
02/04/11,400,32064,6284,11428,2104,17549,1613,11090
02/04/11,500,33054,6406,11467,2165,17805,1663,11574
02/04/11,600,35435,6801,11642,2282,18626,1735,12503
02/04/11,700,39331,7381,12302,2489,20017,1876,13891
02/04/11,800,40946,7587,13349,2634,20868,1965,14472
02/04/11,900,40645,7487,13767,2632,20677,1988,14068
02/04/11,1000,39857,7320,13739,2593,20353,2015,13706
02/04/11,1100,39092,7129,13744,2521,19908,1988,13319
02/04/11,1200,38328,6902,13671,2448,19225,1958,12956
02/04/11,1300,37468,6654,13528,2375,18771,1956,12574
02/04/11,1400,36697,6499,13364,2315,18359,1919,12334
02/04/11,1500,36083,6366,13216,2242,17981,1867,12154
02/04/11,1600,35800,6271,13014,2153,17601,1842,12040
02/04/11,1700,36486,6345,12875,2142,17561,1828,12323
02/04/11,1800,38607,6589,13047,2200,17799,1835,13034
02/04/11,1900,39493,6870,13838,2319,18665,1910,13295
02/04/11,2000,38734,6804,14093,2311,18738,1879,12979
02/04/11,2100,37965,6759,13924,2297,18558,1849,12744
02/04/11,2200,36661,6615,13619,2234,18343,1803,12296
02/04/11,2300,34588,6335,13278,2125,17529,1707,11654
02/04/11,2400,32582,5994,12631,2004,16786,1620,10984
02/03/11,100,31048,6165,11068,1999,17394,1667,9936
02/03/11,200,30348,6085,10773,1973,17254,1643,9917
02/03/11,300,30169,6088,10667,1964,17202,1630,10076
