DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
12/17/13,2400,34242,6372,12609,2182,16593,1756,10769,8518,3293,1737
12/16/13,100,30060,5951,11707,2033,16027,1669,10687,8088,3069,1784
12/16/13,200,29254,5871,11261,1987,15760,1639,10566,7877,2983,1747
12/16/13,300,29060,5840,11018,1970,15797,1614,10583,7769,2972,1762
12/16/13,400,29282,5836,10917,1974,15983,1613,10790,7834,2974,1772
12/16/13,500,30387,5996,10932,2016,16391,1654,11283,8007,3036,1790
12/16/13,600,32958,6407,11282,2160,17314,1711,12229,8446,3225,1921
12/16/13,700,36913,6986,11989,2366,18841,1882,13475,9193,3488,2071
12/16/13,800,38888,7231,13276,2525,19615,1957,14002,9771,3668,2088
12/16/13,900,39040,7250,13740,2522,19429,1973,13638,9831,3660,2033
12/16/13,1000,38997,7252,13819,2541,19297,2014,13171,9755,3652,1994
12/16/13,1100,38409,7163,13841,2555,19069,1988,12707,9685,3684,1965
12/16/13,1200,37527,7081,13752,2536,18666,1993,12216,9612,3653,1838
12/16/13,1300,36941,6991,13717,2530,18219,2004,11865,9510,3621,1749
12/16/13,1400,36694,6914,13633,2516,17891,1982,11634,9490,3585,1673
12/16/13,1500,36452,6887,13614,2466,17630,1964,11428,9380,3584,1601
12/16/13,1600,36774,6872,13567,2507,17454,1948,11569,9335,3512,1582
12/16/13,1700,38904,7193,13728,2511,17817,2012,12218,9470,3596,1586
12/16/13,1800,42252,7558,14565,2642,18924,2117,13481,10219,3779,1755
12/16/13,1900,42518,7620,15091,2671,19224,2127,13702,10437,3810,1904
12/16/13,2000,42134,7547,14944,2639,19278,2102,13713,10337,3784,1946
12/16/13,2100,41472,7461,14743,2575,19105,2065,13536,10149,3722,1948
12/16/13,2200,39729,7201,14495,2485,18687,1992,13047,9749,3621,1945
12/16/13,2300,36891,6813,13932,2330,17808,1885,12160,9200,3401,1846
12/16/13,2400,34004,6319,13022,2179,16846,1764,11402,8600,3197,1744
12/15/13,100,30283,5493,11178,1874,14489,1562,10061,7254,2905,1572
12/15/13,200,29049,5357,10710,1809,14107,1523,9764,7018,2838,1616
12/15/13,300,28263,5279,10360,1782,14046,1486,9634,6954,2828,1611
12/15/13,400,27993,5285,10226,1778,14028,1457,9637,6895,2831,1630
12/15/13,500,28179,5330,10186,1795,14169,1480,9779,6949,2852,1607
12/15/13,600,28831,5443,10262,1826,14524,1502,10031,7112,2888,1636
12/15/13,700,29948,5660,10442,1882,15050,1543,10472,7245,2974,1733
12/15/13,800,31064,5881,10854,1979,15804,1607,10915,7586,3107,1856
12/15/13,900,32264,6098,10967,2055,16489,1660,11453,7818,3237,1957
12/15/13,1000,32881,6316,11367,2124,16792,1717,11490,8030,3340,2036
12/15/13,1100,32567,6315,11580,2151,16843,1768,11148,8198,3395,2058
12/15/13,1200,32301,6265,11771,2162,16773,1802,10781,8273,3429,2031
12/15/13,1300,32217,6305,11831,2160,16868,1809,10477,8297,3426,2005
12/15/13,1400,31978,6271,11874,2125,16835,1776,10196,8336,3361,2031
12/15/13,1500,32092,6283,11821,2106,16722,1777,10074,8369,3281,1989
12/15/13,1600,32717,6351,11750,2139,16779,1772,10169,8408,3305,1998
12/15/13,1700,34869,6607,11886,2215,17234,1841,10799,8777,3420,2035
12/15/13,1800,37782,7059,12856,2382,18364,1962,12085,9437,3652,2138
12/15/13,1900,38212,7130,13755,2442,18609,2007,12501,9589,3756,2205
12/15/13,2000,38055,7143,13821,2420,18685,1993,12629,9554,3734,2183
12/15/13,2100,37615,7036,13811,2400,18666,1984,12651,9499,3709,2186
12/15/13,2200,36188,6860,13574,2328,18193,1944,12327,9215,3594,2123
12/15/13,2300,34063,6559,13188,2216,17433,1869,11736,8872,3436,1990
12/15/13,2400,31670,6233,12442,2116,16770,1764,11087,8412,3219,1826
12/14/13,100,31130,5894,11618,1955,15436,1603,11226,7779,2979,1610
12/14/13,200,29963,5761,10961,1880,15003,1549,10950,7511,2877,1583
12/14/13,300,29365,5664,10516,1834,14852,1514,10799,7303,2823,1557
12/14/13,400,29157,5622,10314,1826,14704,1498,10737,7282,2803,1542
12/14/13,500,29429,5664,10212,1852,14897,1501,10837,7317,2815,1577
12/14/13,600,30248,5808,10302,1911,15135,1520,11147,7445,2884,1614
12/14/13,700,31661,6029,10587,2010,15716,1569,11573,7710,3022,1666
12/14/13,800,33071,6274,11158,2114,16489,1619,12085,8150,3158,1748
12/14/13,900,34471,6377,11452,2161,16940,1681,12502,8384,3260,1811
12/14/13,1000,35590,6614,11805,2223,17405,1730,12637,8554,3367,1847
12/14/13,1100,36133,6658,12055,2250,17624,1773,12482,8698,3442,1874
12/14/13,1200,36211,6669,12152,2257,17610,1777,12365,8732,3451,1808
12/14/13,1300,36098,6656,12118,2232,17501,1790,12276,8612,3416,1692
12/14/13,1400,35974,6636,11972,2194,17251,1768,12128,8603,3365,1643
12/14/13,1500,36014,6621,11900,2156,16926,1765,12117,8518,3297,1578
12/14/13,1600,36549,6648,11787,2141,16759,1790,12247,8488,3308,1594
12/14/13,1700,38491,6840,11929,2177,16967,1847,12727,8623,3330,1572
12/14/13,1800,40373,7041,12725,2279,17672,1938,13191,9213,3481,1631
12/14/13,1900,40041,6924,13352,2274,17592,1918,12944,9194,3495,1696
12/14/13,2000,39129,6863,13217,2238,17336,1884,12582,9056,3431,1699
12/14/13,2100,38035,6730,13058,2196,16939,1843,12292,8902,3406,1751
12/14/13,2200,36574,6508,12854,2149,16491,1813,11861,8593,3329,1739
12/14/13,2300,34505,6136,12468,2070,15903,1746,11259,8181,3212,1732
12/14/13,2400,32262,5741,11921,1970,15149,1647,10604,7673,3045,1675
12/13/13,100,33999,6583,12245,2248,17496,1706,13083,8465,3347,2066
12/13/13,200,33092,6450,11606,2176,17232,1682,12939,8162,3282,2016
12/13/13,300,32665,6437,11239,2139,17107,1620,12915,8031,3239,2037
12/13/13,400,32694,6493,11038,2123,17171,1634,12956,8035,3273,2049
12/13/13,500,33424,6615,10978,2158,17620,1670,13184,8088,3339,2128
12/13/13,600,35481,6896,11196,2281,18351,1754,13961,8483,3524,2245
12/13/13,700,39001,7387,11833,2498,19812,1868,15192,9197,3822,2426
12/13/13,800,40532,7655,12998,2618,20482,1982,15561,9650,3985,2469
12/13/13,900,39986,7441,13416,2584,20053,1994,14926,9606,3906,2327
12/13/13,1000,39002,7199,13450,2560,19425,1997,13974,9582,3820,2147
12/13/13,1100,38048,6902,13370,2477,18626,1965,13294,9548,3722,1979
12/13/13,1200,37084,6739,13257,2422,17906,1948,12619,9397,3590,1789
12/13/13,1300,36174,6564,13037,2381,17297,1905,12110,9278,3486,1632
12/13/13,1400,35650,6411,12840,2292,16922,1923,11795,9215,3467,1609
12/13/13,1500,35273,6358,12852,2262,16594,1899,11576,9045,3378,1597
12/13/13,1600,35652,6333,12861,2243,16619,1881,11624,8972,3385,1630
12/13/13,1700,37536,6580,13039,2294,17007,1908,12147,9198,3466,1700
12/13/13,1800,40349,7073,13905,2435,18150,1995,13418,9764,3652,1837
12/13/13,1900,40161,7128,14309,2452,18236,1953,13580,9815,3666,1883
12/13/13,2000,39473,7032,14112,2399,18108,1946,13505,9595,3616,1869
12/13/13,2100,38804,6970,13897,2359,18004,1907,13392,9510,3556,1853
12/13/13,2200,37576,6869,13577,2310,17698,1878,13051,9253,3465,1816
12/13/13,2300,35549,6590,13203,2204,17086,1793,12523,8830,3332,1799
12/13/13,2400,33201,6178,12436,2072,16210,1696,11776,8227,3142,1663
12/12/13,100,32376,6308,12870,2213,16717,1665,11906,8344,3323,1905
12/12/13,200,31425,6161,12306,2166,16436,1640,11767,8161,3297,1931
12/12/13,300,31038,6114,12005,2152,16475,1642,11789,8015,3299,1939
12/12/13,400,31083,6194,11870,2167,16653,1645,11849,8045,3311,1992
12/12/13,500,31955,6354,11901,2232,17070,1681,12265,8209,3392,2059
12/12/13,600,34432,6787,12154,2377,18029,1736,13178,8619,3623,2206
12/12/13,700,38416,7377,12827,2617,19502,1903,14538,9388,3964,2391
12/12/13,800,40073,7624,13972,2755,20400,2009,15010,9985,4192,2471
12/12/13,900,39992,7565,14507,2736,20234,1999,14753,9997,4141,2427
12/12/13,1000,39755,7398,14574,2682,19946,1999,14217,9920,4022,2240
12/12/13,1100,39114,7253,14634,2658,19614,2008,13745,9904,3961,2085
12/12/13,1200,38258,7101,14507,2620,19102,2016,13169,9798,3873,1916
12/12/13,1300,37510,6974,14257,2574,18787,2001,12758,9768,3813,1854
12/12/13,1400,37148,6951,14049,2545,18515,1991,12368,9788,3745,1804
12/12/13,1500,36905,6822,13882,2513,18126,2030,12283,9683,3705,1795
12/12/13,1600,37369,6883,13709,2487,18158,2007,12493,9561,3686,1744
12/12/13,1700,39832,7205,13782,2532,18558,2067,13282,9807,3741,1869
12/12/13,1800,43099,7785,14668,2716,19905,2198,14667,10401,4003,2088
12/12/13,1900,43388,7921,15346,2793,20440,2196,15073,10560,4130,2227
12/12/13,2000,43098,7878,15165,2759,20528,2167,15176,10475,4115,2253
12/12/13,2100,42527,7888,14976,2721,20450,2141,15172,10321,4085,2296
12/12/13,2200,41092,7628,14721,2631,19894,2072,14924,10067,3970,2285
12/12/13,2300,38366,7265,14108,2492,19089,1940,14229,9528,3737,2227
12/12/13,2400,35845,6902,13170,2350,18061,1821,13531,8907,3506,2127
12/11/13,100,31762,6244,12299,2181,16912,1688,12095,8237,3288,1975
12/11/13,200,30988,6184,11680,2141,16760,1649,11999,8035,3245,1998
12/11/13,300,30782,6154,11391,2110,16772,1598,12090,7923,3237,2013
12/11/13,400,31001,6260,11215,2118,16819,1526,12394,7900,3258,2016
12/11/13,500,32042,6407,11111,2181,17189,1559,12942,8028,3370,2051
12/11/13,600,34584,6765,11339,2295,18061,1714,13920,8467,3565,2288
12/11/13,700,38484,7301,12027,2519,19483,1858,15209,9228,3892,2443
12/11/13,800,40087,7456,13152,2641,20390,1928,15692,9737,4034,2478
12/11/13,900,39338,7390,13612,2617,20091,1939,15069,9774,3974,2358
12/11/13,1000,38257,7151,13692,2570,19484,1965,14033,9797,3890,2188
12/11/13,1100,37598,7060,13410,2519,18781,1991,13056,9842,3777,1992
12/11/13,1200,36992,6933,13641,2473,18293,1980,12407,9720,3662,1860
12/11/13,1300,36206,6760,13611,2421,17842,1962,11852,9681,3575,1768
12/11/13,1400,35836,6670,13488,2386,17515,1954,11545,9623,3539,1681
12/11/13,1500,35477,6549,13488,2367,17153,1937,11338,9510,3473,1626
12/11/13,1600,35829,6616,13408,2363,17193,1933,11480,9455,3495,1617
12/11/13,1700,37985,6870,13549,2432,17610,1959,12130,9642,3588,1742
12/11/13,1800,41312,7373,14552,2616,18909,2056,13712,10275,3844,1899
12/11/13,1900,41593,7528,15443,2682,19297,2092,14117,10382,3971,2079
12/11/13,2000,41268,7550,15428,2659,19518,2074,14214,10275,3941,2059
12/11/13,2100,40697,7546,15310,2632,19380,2052,14187,10137,3925,2086
12/11/13,2200,39170,7266,15096,2575,19037,1977,13737,9832,3833,2123
12/11/13,2300,36491,6934,14608,2437,18118,1872,12909,9255,3661,2010
12/11/13,2400,34041,6573,13749,2302,17251,1720,12276,8778,3433,1968
12/10/13,100,29755,5765,12568,2082,15577,1589,10372,7944,3133,1813
12/10/13,200,28746,5615,12013,2036,15250,1564,10133,7731,3058,1763
12/10/13,300,28347,5586,11736,2018,15189,1577,10094,7663,3042,1793
12/10/13,400,28375,5581,11588,2024,15093,1507,10137,7629,3064,1802
12/10/13,500,29207,5719,11608,2073,15724,1536,10534,7763,3134,1842
12/10/13,600,31325,6058,11834,2204,16621,1520,11322,8175,3327,1978
12/10/13,700,34433,6539,12521,2378,17796,1726,12452,8981,3608,2087
12/10/13,800,36509,6799,13720,2516,18744,1884,13019,9528,3751,2159
12/10/13,900,37170,6845,14239,2537,18717,1895,13109,9527,3783,2121
12/10/13,1000,37771,6924,14343,2516,18688,1929,13266,9549,3744,2085
12/10/13,1100,38209,6979,14299,2492,18673,1948,13386,9523,3711,2066
12/10/13,1200,38440,6982,14105,2459,18398,1968,13354,9351,3655,2049
12/10/13,1300,38316,6857,13928,2439,18379,1975,13296,9321,3586,1932
12/10/13,1400,37979,6783,13811,2416,18105,1952,13089,9289,3549,1859
12/10/13,1500,37258,6686,13736,2384,17789,1910,12787,9216,3529,1818
12/10/13,1600,36868,6679,13557,2362,17523,1919,12677,9201,3520,1747
12/10/13,1700,38614,6960,13627,2411,17997,1955,13170,9391,3588,1835
12/10/13,1800,42098,7522,14619,2604,19325,2104,14245,10111,3850,2046
12/10/13,1900,42057,7631,15372,2681,19807,2087,14388,10274,3997,2178
12/10/13,2000,41441,7548,15304,2660,19692,2091,14364,10176,3985,2178
12/10/13,2100,40472,7467,15126,2631,19742,2052,14164,10082,3942,2228
12/10/13,2200,38689,7243,14818,2517,19246,1996,13820,9768,3817,2172
12/10/13,2300,35984,6919,14180,2407,18404,1860,13028,9192,3626,2134
12/10/13,2400,33429,6574,13258,2275,17563,1758,12409,8603,3433,2035
12/09/13,100,29742,5779,10946,1920,15112,1577,11196,7500,2935,1564
12/09/13,200,28839,5654,10487,1869,14814,1523,10886,7292,2845,1524
12/09/13,300,28503,5535,10323,1857,14668,1487,10836,7166,2833,1540
12/09/13,400,28545,5559,10205,1854,14597,1496,10847,7151,2836,1529
12/09/13,500,29312,5667,10333,1905,14791,1517,11255,7394,2914,1550
12/09/13,600,31397,5960,10653,2040,15615,1568,11950,7793,3128,1682
12/09/13,700,34369,6370,11396,2246,16782,1699,12896,8580,3442,1846
12/09/13,800,36560,6571,12662,2404,17655,1759,13337,9133,3628,1925
12/09/13,900,37429,6618,13265,2415,17909,1799,13339,9199,3585,1861
12/09/13,1000,37750,6721,13356,2436,17879,1856,13351,9220,3629,1909
12/09/13,1100,37833,6705,13440,2454,18040,1863,13286,9358,3695,1881
12/09/13,1200,37596,6709,13376,2454,17917,1877,13165,9353,3670,1887
12/09/13,1300,37303,6601,13272,2438,17762,1865,13059,9362,3650,1881
12/09/13,1400,36895,6586,13224,2426,17557,1879,12851,9314,3654,1855
12/09/13,1500,36600,6500,13277,2424,17452,1865,12801,9169,3635,1881
12/09/13,1600,36555,6478,13385,2409,17261,1893,12788,9191,3654,1887
12/09/13,1700,38119,6652,13608,2431,17520,1921,13137,9449,3700,1928
12/09/13,1800,40532,7046,14595,2574,18457,2035,13967,9982,3889,2067
12/09/13,1900,40399,7199,15338,2632,18799,2015,13848,10092,3970,2126
12/09/13,2000,39751,7162,15288,2597,18701,1987,13523,10088,3913,2129
12/09/13,2100,38721,7042,15147,2544,18482,1991,13168,9909,3850,2126
12/09/13,2200,36908,6840,14916,2460,17856,1904,12522,9515,3729,1980
12/09/13,2300,34252,6380,14399,2312,17105,1798,11720,8960,3521,1949
12/09/13,2400,31583,5985,13530,2178,16108,1654,10944,8367,3288,1849
12/08/13,100,29252,5780,11575,1971,15259,1581,10798,7546,3127,1904
12/08/13,200,28346,5694,11001,1901,14898,1537,10564,7281,3065,1869
12/08/13,300,27940,5652,10691,1872,14664,1526,10446,7133,3004,1868
12/08/13,400,27863,5654,10421,1853,14567,1499,10487,7103,2994,1829
12/08/13,500,28130,5691,10366,1867,14594,1492,10580,7127,3000,1828
12/08/13,600,28825,5778,10343,1886,14950,1506,10824,7185,3037,1890
12/08/13,700,29842,5884,10483,1948,15440,1542,11292,7361,3119,1857
12/08/13,800,30927,6124,10721,2032,15944,1603,11849,7647,3215,1840
12/08/13,900,32377,6381,10836,2093,16459,1645,12506,7743,3306,1904
12/08/13,1000,33589,6632,11098,2141,16888,1701,13126,8004,3438,1940
12/08/13,1100,34433,6796,11362,2164,17115,1741,13528,8191,3498,1949
12/08/13,1200,35122,6887,11593,2169,17185,1750,13710,8249,3501,2022
12/08/13,1300,35624,6880,11718,2171,17082,1746,13835,8277,3502,2027
12/08/13,1400,35848,6858,11753,2144,16898,1786,13789,8211,3487,2011
12/08/13,1500,35864,6764,11739,2132,16703,1782,13727,8124,3432,1974
12/08/13,1600,36178,6687,11784,2141,16550,1782,13794,8188,3436,1929
12/08/13,1700,38070,6878,11960,2192,16933,1835,14049,8390,3520,1960
12/08/13,1800,40293,7257,12828,2362,18040,1950,14591,9124,3739,2020
12/08/13,1900,40040,7302,13421,2405,18134,1958,14401,9255,3772,2036
12/08/13,2000,39366,7160,13437,2371,17958,1929,14148,9204,3698,2020
12/08/13,2100,38312,6988,13332,2322,17727,1901,13807,9077,3653,1975
12/08/13,2200,36406,6727,13084,2229,17078,1865,13152,8792,3493,1895
12/08/13,2300,33850,6381,12550,2106,16361,1784,12433,8330,3286,1749
12/08/13,2400,31444,6011,11699,2001,15586,1661,11650,7884,3083,1696
12/07/13,100,27076,5346,12003,1940,14593,1529,8730,7500,3029,1785
12/07/13,200,26088,5237,11365,1869,14253,1473,8461,7254,2948,1729
12/07/13,300,25585,5159,11057,1838,13950,1452,8347,7120,2887,1742
12/07/13,400,25436,5148,10855,1826,14011,1439,8415,7036,2860,1742
12/07/13,500,25611,5208,10798,1845,14150,1448,8543,7133,2901,1764
12/07/13,600,26567,5431,10859,1905,14652,1475,8952,7309,2973,1787
12/07/13,700,28057,5651,11212,2019,15141,1517,9625,7646,3097,1838
12/07/13,800,29431,5863,11770,2119,15788,1578,10317,7980,3251,1948
12/07/13,900,30793,6000,11987,2162,16230,1611,10902,8210,3362,2016
12/07/13,1000,31464,6123,12205,2180,16452,1666,11289,8331,3374,2073
12/07/13,1100,31512,6193,12345,2164,16507,1695,11351,8347,3335,2108
12/07/13,1200,31379,6198,12344,2125,16402,1687,11270,8313,3324,2078
12/07/13,1300,31134,6057,12209,2083,16086,1671,11121,8268,3286,2008
12/07/13,1400,30730,5995,12013,2043,15791,1646,10885,8138,3207,1978
12/07/13,1500,30447,5899,11757,2011,15716,1635,10787,8061,3173,1971
12/07/13,1600,30624,5923,11663,2014,15759,1654,10776,8060,3179,1923
12/07/13,1700,32622,6161,11763,2085,16164,1708,11334,8257,3232,1980
12/07/13,1800,35514,6611,12726,2265,17239,1845,12338,8992,3546,2096
12/07/13,1900,35706,6715,13504,2323,17477,1844,12490,9130,3671,2129
12/07/13,2000,35379,6697,13456,2310,17333,1849,12412,9054,3639,2121
12/07/13,2100,34966,6621,13366,2284,17080,1824,12308,8940,3603,2132
12/07/13,2200,34097,6451,13144,2254,16925,1807,12023,8689,3505,2072
12/07/13,2300,32653,6296,12923,2168,16507,1744,11662,8353,3415,2006
12/07/13,2400,30811,5983,12268,2065,15908,1654,11213,7931,3278,1966
12/06/13,100,24365,4680,11360,1896,13581,1461,7769,7254,2805,1426
12/06/13,200,23290,4499,10732,1846,13135,1409,7404,7007,2752,1373
12/06/13,300,22766,4437,10413,1819,13110,1406,7271,6905,2709,1425
12/06/13,400,22632,4469,10240,1816,13010,1384,7261,6903,2724,1447
12/06/13,500,23157,4558,10257,1856,13251,1431,7421,7018,2808,1419
12/06/13,600,25068,4894,10539,1981,14175,1532,8047,7488,2997,1526
12/06/13,700,28589,5554,11254,2153,15495,1666,9202,8302,3255,1768
12/06/13,800,30837,5855,12427,2281,16517,1766,9795,8882,3455,1818
12/06/13,900,31275,5875,13115,2321,16646,1802,9858,8893,3500,1827
12/06/13,1000,31665,5906,13215,2356,16739,1826,9941,8949,3554,1829
12/06/13,1100,31990,6002,13358,2399,16847,1849,10086,8996,3626,1870
12/06/13,1200,32132,6024,13436,2410,16922,1849,10141,9056,3680,1891
12/06/13,1300,32061,6078,13365,2428,17007,1848,10028,8996,3696,1938
12/06/13,1400,32133,6076,13277,2416,16778,1812,10080,9000,3678,1954
12/06/13,1500,32106,6076,13234,2384,16884,1835,10111,8978,3656,1956
12/06/13,1600,32511,6164,13160,2357,16758,1845,10132,8974,3639,1959
12/06/13,1700,34272,6415,13078,2383,16954,1913,10583,9161,3668,2003
12/06/13,1800,35783,6646,13812,2512,17735,1971,11254,9575,3839,2105
12/06/13,1900,35523,6654,14435,2518,17741,1967,11219,9565,3855,2142
12/06/13,2000,34800,6570,14287,2459,17494,1903,10867,9449,3781,2086
12/06/13,2100,34082,6498,14088,2402,17271,1856,10639,9329,3663,1988
12/06/13,2200,32859,6309,13822,2310,16826,1808,10320,9033,3564,1991
12/06/13,2300,31004,5980,13517,2184,16206,1693,9751,8523,3358,1922
12/06/13,2400,28759,5639,12761,2048,15305,1607,9200,7933,3163,1849
12/05/13,100,25202,4865,10095,1631,12666,1412,8161,6725,2474,1029
12/05/13,200,24228,4666,9549,1563,12195,1343,7885,6453,2354,990
12/05/13,300,23724,4608,9312,1512,11932,1354,7733,6334,2316,978
12/05/13,400,23600,4617,9190,1495,11866,1325,7721,6273,2280,1000
12/05/13,500,24215,4719,9256,1536,12062,1349,7894,6364,2342,993
12/05/13,600,26266,5089,9563,1652,12917,1394,8584,6749,2490,1099
12/05/13,700,29904,5587,10413,1872,14511,1546,9866,7555,2827,1268
12/05/13,800,31823,5814,11699,2021,15245,1646,10373,8060,3052,1310
12/05/13,900,31969,5697,12413,2020,15140,1676,10184,8053,3048,1250
12/05/13,1000,32060,5661,12535,2012,15176,1689,10057,8077,3023,1240
12/05/13,1100,32073,5588,12558,2019,15175,1771,9952,8156,3050,1225
12/05/13,1200,31944,5535,12540,2026,15138,1730,9840,8155,3047,1263
12/05/13,1300,31668,5486,12518,2044,15133,1765,9794,8088,3062,1217
12/05/13,1400,31576,5429,12537,2054,15057,1781,9765,8121,3083,1179
12/05/13,1500,31475,5430,12651,2054,14998,1790,9736,8148,3089,1240
12/05/13,1600,31638,5372,12708,2054,14877,1768,9781,8172,3133,1309
12/05/13,1700,33185,5547,12854,2131,15330,1815,10196,8406,3221,1409
12/05/13,1800,35089,5866,13716,2306,16249,1879,10901,8982,3463,1550
12/05/13,1900,34776,5950,14206,2338,16342,1865,11001,9094,3510,1608
12/05/13,2000,34067,5950,14067,2328,16486,1799,10821,9103,3455,1652
12/05/13,2100,33073,5863,13867,2302,16270,1764,10484,8974,3448,1672
12/05/13,2200,31392,5644,13587,2251,15781,1714,9977,8714,3341,1621
12/05/13,2300,28843,5275,13064,2126,15218,1612,9173,8178,3201,1565
12/05/13,2400,26276,4954,12225,1998,14282,1506,8350,7691,2988,1475
12/04/13,100,27130,5205,9944,1731,13501,1463,9185,7040,2614,1237
12/04/13,200,26213,5115,9365,1667,12986,1434,8794,6775,2499,1185
12/04/13,300,25801,5051,9020,1635,12891,1397,8659,6746,2456,1207
12/04/13,400,25843,5066,8816,1634,12687,1407,8669,6686,2458,1160
12/04/13,500,26611,5285,8779,1667,13002,1438,8983,6769,2500,1176
12/04/13,600,28897,5672,8998,1776,13913,1505,9751,7203,2684,1191
12/04/13,700,32692,6289,9730,1982,15297,1662,10939,7955,2983,1391
12/04/13,800,34388,6407,10944,2101,16120,1733,11441,8454,3155,1407
12/04/13,900,34022,6292,11581,2075,15868,1767,11157,8434,3137,1309
12/04/13,1000,33299,6165,11753,2073,15571,1757,10870,8458,3126,1297
